LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PALMEIRA DOS INDIOS;12/11/2023;1200;27,8;28,9;26,6;66;75;63;983,4;983,5;983,3;5,4;67;11,1;2204,4;0
PALMEIRA DOS INDIOS;12/11/2023;1300;29;30,3;27,7;59;68;57;983,1;983,4;983,1;4,4;68;11,1;2662,3;0
PALMEIRA DOS INDIOS;12/11/2023;1400;31,1;31,2;29,1;50;59;49;982,6;983,2;982,5;4,3;69;8,9;2208,3;0
PALMEIRA DOS INDIOS;12/11/2023;1500;31,2;32,4;30,3;45;51;43;981,5;982,6;981,5;5,1;112;9,4;3109,1;0
PALMEIRA DOS INDIOS;12/11/2023;1600;32;32,7;30,9;42;46;41;980,7;981,5;980,7;4,5;80;9,4;3278,6;0
PALMEIRA DOS INDIOS;12/11/2023;1700;32,2;32,8;31,3;43;46;42;979,7;980,7;979,7;4;59;8,9;2930,8;0
PALMEIRA DOS INDIOS;12/11/2023;1800;31,6;33;31,2;45;47;41;979,4;979,7;979,2;4,3;360;11,2;2275;0
PALMEIRA DOS INDIOS;12/11/2023;1900;30,8;32,1;30,8;50;50;44;979,3;979,4;979,2;4;67;9,2;1456,5;0
PALMEIRA DOS INDIOS;12/11/2023;2000;28,7;30,8;28,7;61;61;50;979,9;979,9;979,3;4,2;116;7,5;535;0
PALMEIRA DOS INDIOS;12/11/2023;2100;26,8;28,7;26,8;69;69;61;980,4;980,4;979,9;2,8;71;7,3;17,5;0
PALMEIRA DOS INDIOS;12/11/2023;2200;25,2;26,8;25,2;76;76;69;981,1;981,1;980,4;2,6;69;6;;0
PALMEIRA DOS INDIOS;12/11/2023;2300;23,8;25,2;23,8;82;82;76;981,8;981,8;981,1;2,2;59;6;;0
PALMEIRA DOS INDIOS;13/11/2023;0;23,1;23,8;23,1;89;89;82;982,2;982,3;981,8;3,4;60;6,2;;0
PALMEIRA DOS INDIOS;13/11/2023;100;22,6;23,1;22,5;94;94;89;982,2;982,3;982,2;3;63;5,6;;0
PALMEIRA DOS INDIOS;13/11/2023;200;22,2;22,7;22,2;94;94;94;981,9;982,2;981,9;2,5;51;5,1;;0
PALMEIRA DOS INDIOS;13/11/2023;300;21,5;22,3;21,5;96;96;94;981,4;982;981,4;3,1;67;4,6;;0
PALMEIRA DOS INDIOS;13/11/2023;400;21;21,5;21;97;98;96;980,6;981,4;980,6;1,6;54;4,6;;0
PALMEIRA DOS INDIOS;13/11/2023;500;21,1;21,2;20,9;95;98;95;979,9;980,6;979,9;1,6;48;3,6;;0
PALMEIRA DOS INDIOS;13/11/2023;600;20,5;21,3;20,5;96;96;93;979,9;979,9;979,8;1,3;55;3,5;;0
PALMEIRA DOS INDIOS;13/11/2023;700;20,1;20,5;20;98;98;96;980,3;980,3;979,9;1,6;73;2,6;;0
PALMEIRA DOS INDIOS;13/11/2023;800;20,6;21,1;20,1;94;98;93;980,6;980,6;980,3;1,6;314;3,7;;0
PALMEIRA DOS INDIOS;13/11/2023;900;23;23,1;20,6;85;95;85;981,2;981,2;980,6;1,3;319;3,5;329,1;0
PALMEIRA DOS INDIOS;13/11/2023;1000;24,7;24,9;23;79;85;79;982;982;981,2;3,2;61;5,4;1212;0
PALMEIRA DOS INDIOS;13/11/2023;1100;26,7;26,7;24,8;70;79;70;982,5;982,6;981,9;5,4;64;9,1;2156,9;0
PALMEIRA DOS INDIOS;13/11/2023;1200;28,7;28,7;26;64;72;63;982,6;982,8;982,5;3,3;60;9,1;2385,4;0
PALMEIRA DOS INDIOS;13/11/2023;1300;30,1;30,4;28,4;55;64;52;982,3;982,6;982,3;3,4;63;8,3;3581,5;0
PALMEIRA DOS INDIOS;13/11/2023;1400;31,9;32;30;47;55;47;981,5;982,3;981,5;2,9;56;9,5;3772,6;0
PALMEIRA DOS INDIOS;13/11/2023;1500;32;32,9;31,2;44;50;43;980,6;981,5;980,6;3,4;66;8,6;3752,7;0
PALMEIRA DOS INDIOS;13/11/2023;1600;33,1;33,8;31,9;41;46;39;979,4;980,6;979,4;2,1;326;7,2;3499,4;0
PALMEIRA DOS INDIOS;13/11/2023;1700;33,8;34,3;32,6;41;42;39;978,6;979,5;978,6;3,9;62;8,1;3004;0
PALMEIRA DOS INDIOS;13/11/2023;1800;33,6;34,1;33,1;41;42;39;978;978,6;977,9;4;66;8,1;2329,7;0
PALMEIRA DOS INDIOS;13/11/2023;1900;32,7;33,6;32,6;44;44;40;977,9;978;977,8;4;68;9,5;1501,9;0
PALMEIRA DOS INDIOS;13/11/2023;2000;28,9;32,7;28,9;70;70;44;978,9;978,9;977,9;5;102;9,6;536,9;0
PALMEIRA DOS INDIOS;13/11/2023;2100;26,6;28,9;26,6;80;80;70;979,8;979,8;978,9;4,1;139;9,6;22,1;0
PALMEIRA DOS INDIOS;13/11/2023;2200;25,7;26,6;25,7;84;84;80;980,8;980,8;979,8;4,5;137;6,9;;0
PALMEIRA DOS INDIOS;13/11/2023;2300;25,1;25,7;25,1;87;87;84;981,5;981,5;980,8;4,7;63;7,5;;0
PALMEIRA DOS INDIOS;14/11/2023;0;24,7;25,1;24,7;90;90;87;982,4;982,4;981,5;5,1;74;8;;0
PALMEIRA DOS INDIOS;14/11/2023;100;24,1;24,7;24,1;93;93;90;982,2;982,5;982,2;4,3;68;7,9;;0
PALMEIRA DOS INDIOS;14/11/2023;200;24,1;24,1;23,9;92;94;92;981,5;982,2;981,5;3,5;68;7,2;;0
PALMEIRA DOS INDIOS;14/11/2023;300;23,8;24,2;23,8;92;92;91;980,9;981,5;980,8;3,6;151;6,3;;0
PALMEIRA DOS INDIOS;14/11/2023;400;23,4;23,8;23,4;92;93;92;980,3;980,9;980,3;3;85;6,6;;0
PALMEIRA DOS INDIOS;14/11/2023;500;23,1;23,5;23,1;92;92;90;980,3;980,3;980,2;1,4;148;5,1;;0
PALMEIRA DOS INDIOS;14/11/2023;600;22,9;23,4;22,8;94;94;91;980,4;980,4;980,2;2;142;4,5;;0
PALMEIRA DOS INDIOS;14/11/2023;700;22,7;22,9;22,7;95;95;94;980,7;980,7;980,4;1,9;192;3,9;;0
PALMEIRA DOS INDIOS;14/11/2023;800;22,9;22,9;22,5;93;96;93;981,3;981,3;980,7;2,7;138;4,4;;0
PALMEIRA DOS INDIOS;14/11/2023;900;25,2;25,6;22,9;82;94;81;981,6;981,6;981,3;0,4;110;4,4;301,2;0
PALMEIRA DOS INDIOS;14/11/2023;1000;27,1;27,1;25,1;74;83;74;982,3;982,3;981,6;3,6;49;6,6;1172;0
PALMEIRA DOS INDIOS;14/11/2023;1100;29,3;29,4;27,1;63;75;62;982,8;982,8;982,3;4,2;60;9,4;1935,1;0
PALMEIRA DOS INDIOS;14/11/2023;1200;30,4;30,4;28,5;60;66;60;982,8;982,9;982,7;5,6;80;9,6;2706,9;0
PALMEIRA DOS INDIOS;14/11/2023;1300;32;32;29,7;56;62;56;982,2;982,8;982,1;3,5;61;9,6;3156,4;0
PALMEIRA DOS INDIOS;14/11/2023;1400;31,9;32,9;30,1;55;62;52;981,3;982,2;981,3;4,1;108;8,2;2755,5;0
PALMEIRA DOS INDIOS;14/11/2023;1500;33,7;33,7;31,4;50;57;50;980,1;981,3;980,1;3,2;66;8,6;2736;0
PALMEIRA DOS INDIOS;14/11/2023;1600;34,8;34,9;32,5;46;52;46;978,8;980,1;978,8;2,4;58;7,6;3065,8;0
PALMEIRA DOS INDIOS;14/11/2023;1700;34,8;35,1;33,3;44;49;43;977,5;978,8;977,5;1;55;8,3;2652,7;0
PALMEIRA DOS INDIOS;14/11/2023;1800;33,8;35,3;33,8;47;47;42;977;977,5;977;3,3;51;6,7;1705,4;0
PALMEIRA DOS INDIOS;14/11/2023;1900;32,3;34,6;32,3;62;62;44;976,8;977;976,7;5,3;68;9,6;1292;0
PALMEIRA DOS INDIOS;14/11/2023;2000;28,9;32,3;28,9;74;74;62;978;978;976,8;5,1;131;10,2;524,9;0
PALMEIRA DOS INDIOS;14/11/2023;2100;27;28,9;27;81;81;74;978,6;978,6;978;4,5;142;11;32,5;0
PALMEIRA DOS INDIOS;14/11/2023;2200;26;27;26;85;85;81;979,1;979,1;978,5;4,2;71;7,9;;0
PALMEIRA DOS INDIOS;14/11/2023;2300;25,4;26;25,4;88;88;85;979,8;979,8;979,1;5,5;89;10,3;;0
PALMEIRA DOS INDIOS;15/11/2023;0;25,3;25,4;25,3;88;88;88;980,5;980,5;979,8;3,3;136;10,3;;0
PALMEIRA DOS INDIOS;15/11/2023;100;25,1;25,3;25;87;89;87;980,7;980,8;980,5;4,1;88;7,8;;0
PALMEIRA DOS INDIOS;15/11/2023;200;25,3;25,5;25,1;82;87;81;980,2;980,7;980,2;4,4;76;11,6;;0
PALMEIRA DOS INDIOS;15/11/2023;300;25,3;25,5;25,3;82;82;80;979,7;980,2;979,7;4;71;10,3;;0
PALMEIRA DOS INDIOS;15/11/2023;400;24,4;25,3;24,4;87;87;82;979,2;979,7;979,2;3,5;68;7,7;;0
PALMEIRA DOS INDIOS;15/11/2023;500;24,1;24,4;24,1;89;89;87;979,1;979,2;979,1;2,2;118;5,7;;0
PALMEIRA DOS INDIOS;15/11/2023;600;23,8;24,1;23,7;89;90;89;979,1;979,2;979,1;2,4;91;4,7;;0
PALMEIRA DOS INDIOS;15/11/2023;700;23,4;23,8;23,3;92;92;89;979,5;979,5;979,1;2,1;142;4,1;;0
PALMEIRA DOS INDIOS;15/11/2023;800;23,2;23,4;23,2;94;94;92;980,1;980,1;979,5;2,6;127;4,7;;0
PALMEIRA DOS INDIOS;15/11/2023;900;25;25;23,2;87;94;87;980,9;980,9;980,1;2,7;72;5,9;302,1;0
PALMEIRA DOS INDIOS;15/11/2023;1000;27,2;27,2;25;75;87;75;981,6;981,6;980,9;5,6;99;9;1214,2;0
PALMEIRA DOS INDIOS;15/11/2023;1100;29;29;26,9;65;75;65;982;982;981,5;4,9;90;10,4;1761,6;0
PALMEIRA DOS INDIOS;15/11/2023;1200;30,2;30,6;29;59;65;57;982;982,2;982;4,9;79;10,7;2946,9;0
PALMEIRA DOS INDIOS;15/11/2023;1300;31,6;32,3;30,1;56;59;54;981,5;982;981,5;5,6;98;9,5;3543,5;0
PALMEIRA DOS INDIOS;15/11/2023;1400;31,7;32,3;30,5;55;58;52;980,9;981,5;980,9;4;85;9,3;2295,7;0
PALMEIRA DOS INDIOS;15/11/2023;1500;32,8;33,9;31,4;52;55;49;979,9;980,9;979,9;3,7;80;8,6;2694,2;0
PALMEIRA DOS INDIOS;15/11/2023;1600;33;34,1;31,8;51;55;47;979,3;979,9;979,3;3,4;128;8,2;2503,4;0
PALMEIRA DOS INDIOS;15/11/2023;1700;33,8;34,9;32,5;49;51;46;978,1;979,3;978,1;4,6;69;7,9;1667,8;0
PALMEIRA DOS INDIOS;15/11/2023;1800;34;34,5;33;52;52;46;977,7;978,1;977,6;4,4;69;9,6;2294,6;0
PALMEIRA DOS INDIOS;15/11/2023;1900;31,5;34,1;31;63;66;51;978,1;978,1;977,7;4,9;72;11,3;1068,9;0
PALMEIRA DOS INDIOS;15/11/2023;2000;29,1;31,6;29,1;73;73;63;979;979;978,1;4,6;70;10,1;576,3;0
PALMEIRA DOS INDIOS;15/11/2023;2100;26,9;29,1;26,9;82;82;73;979,6;979,6;979;5;92;10,1;16,5;0
PALMEIRA DOS INDIOS;15/11/2023;2200;25,9;26,9;25,9;85;85;82;980,2;980,2;979,6;4,6;75;9,7;;0
PALMEIRA DOS INDIOS;15/11/2023;2300;25;25,9;25;87;87;85;980,7;980,7;980,2;4,9;68;9,7;;0
PALMEIRA DOS INDIOS;16/11/2023;0;24,7;25;24,7;88;88;87;980,8;980,9;980,6;5,3;80;9,1;;0
PALMEIRA DOS INDIOS;16/11/2023;100;24,9;24,9;24,7;87;88;87;980,7;981;980,7;4,5;69;8,9;;0
PALMEIRA DOS INDIOS;16/11/2023;200;24,7;25,1;24,6;86;87;85;980,2;980,8;980,2;3,2;56;10,3;;0
PALMEIRA DOS INDIOS;16/11/2023;300;24,5;24,7;24,4;88;88;86;979,7;980,2;979,7;4,9;94;8,7;;0
PALMEIRA DOS INDIOS;16/11/2023;400;24,3;24,5;24,2;90;90;88;979,5;979,7;979,4;3,1;66;8,7;;0
PALMEIRA DOS INDIOS;16/11/2023;500;24,2;24,3;24,1;90;91;90;979;979,5;978,9;4,8;86;9,6;;0
PALMEIRA DOS INDIOS;16/11/2023;600;23,9;24,2;23,9;91;92;90;979;979;978,8;5;68;9,3;;0
PALMEIRA DOS INDIOS;16/11/2023;700;23,8;24;23,7;88;91;87;979,3;979,3;979;4;53;8,2;;0
PALMEIRA DOS INDIOS;16/11/2023;800;24;24,1;23,7;85;88;85;979,6;979,6;979,3;2,9;70;6,6;;0
PALMEIRA DOS INDIOS;16/11/2023;900;25,3;25,3;23,9;80;85;80;980,5;980,5;979,6;2,8;67;5,4;310,4;0
PALMEIRA DOS INDIOS;16/11/2023;1000;27,1;27,1;25,3;72;80;72;981,2;981,2;980,5;5,5;104;9,4;992,1;0
PALMEIRA DOS INDIOS;16/11/2023;1100;28,6;28,6;27,1;66;73;66;981,5;981,5;981,2;6,1;79;12,2;1772;0
PALMEIRA DOS INDIOS;16/11/2023;1200;30,3;30,8;28,6;58;66;57;981,6;981,6;981,5;5,6;63;10,3;2906,8;0
PALMEIRA DOS INDIOS;16/11/2023;1300;30,1;30,7;29,7;64;64;57;981,4;981,6;981,3;5,5;66;10,4;2688,4;0
PALMEIRA DOS INDIOS;16/11/2023;1400;31,7;32;29,3;55;66;55;980,5;981,4;980,5;5,1;71;10,4;2904,2;0
PALMEIRA DOS INDIOS;16/11/2023;1500;33,2;33,7;31,5;48;56;48;979,6;980,5;979,5;5,1;121;14,5;3943,8;0
PALMEIRA DOS INDIOS;16/11/2023;1600;33;34,4;31,9;48;51;45;978,7;979,6;978,7;4,3;44;14,5;3131,5;0
PALMEIRA DOS INDIOS;16/11/2023;1700;34,5;34,5;32,7;45;48;43;978;978,8;978;3,8;61;8,9;2688,6;0
PALMEIRA DOS INDIOS;16/11/2023;1800;33,9;34,6;33,3;46;48;44;977,4;978;977,4;3,9;65;8,9;2429,8;0
PALMEIRA DOS INDIOS;16/11/2023;1900;32,5;33,9;32,3;55;55;46;977,4;977,5;977,3;5,4;70;9,3;1350,4;0
PALMEIRA DOS INDIOS;16/11/2023;2000;29,7;32,5;29,7;66;66;54;978,1;978,1;977,4;5,2;73;9,2;492,8;0
PALMEIRA DOS INDIOS;16/11/2023;2100;27,4;29,7;27,4;77;77;66;978,9;978,9;978,1;4,5;137;9;25,4;0
PALMEIRA DOS INDIOS;16/11/2023;2200;25,9;27,4;25,9;84;84;77;979,7;979,7;978,9;4,7;72;9;;0
PALMEIRA DOS INDIOS;16/11/2023;2300;25,3;25,9;25,3;88;88;84;980,5;980,5;979,7;5,1;126;9,4;;0
PALMEIRA DOS INDIOS;17/11/2023;0;25;25,3;25;88;89;88;980,9;980,9;980,5;5,3;88;8,6;;0
PALMEIRA DOS INDIOS;17/11/2023;100;24,7;25,1;24,7;89;89;88;981;981,1;980,8;5,4;83;9,7;;0
PALMEIRA DOS INDIOS;17/11/2023;200;24,4;24,7;24,4;90;90;88;980,8;981,1;980,7;5;80;9,1;;0
PALMEIRA DOS INDIOS;17/11/2023;300;24;24,4;24;91;91;90;980,2;980,8;980,2;3,8;83;8,6;;0
PALMEIRA DOS INDIOS;17/11/2023;400;23,9;24,1;23,9;90;91;88;979,6;980,2;979,5;5,2;84;9,3;;0
PALMEIRA DOS INDIOS;17/11/2023;500;23,5;23,8;23,5;90;91;90;979,7;979,8;979,6;3,8;59;8,6;;0
PALMEIRA DOS INDIOS;17/11/2023;600;23,2;23,6;23,2;93;93;90;979,9;979,9;979,6;3,6;65;7;;0
PALMEIRA DOS INDIOS;17/11/2023;700;23,1;23,3;23;89;93;89;980;980;979,7;3,9;66;7,8;;0
PALMEIRA DOS INDIOS;17/11/2023;800;23,2;23,2;23;88;90;88;980,5;980,5;979,9;3,9;64;8,1;;0
PALMEIRA DOS INDIOS;17/11/2023;900;24,9;24,9;23,2;81;88;81;980,8;980,9;980,5;4,2;73;9,2;315,7;0
PALMEIRA DOS INDIOS;17/11/2023;1000;26,6;26,6;24,9;75;81;75;981,7;981,7;980,8;7,4;123;11,6;1199,1;0
PALMEIRA DOS INDIOS;17/11/2023;1100;28,3;28,5;26,6;66;76;66;982,1;982,1;981,7;6,5;77;12,8;2191,5;0
PALMEIRA DOS INDIOS;17/11/2023;1200;30,4;30,5;28,1;57;67;57;981,9;982,2;981,9;5,6;72;10,7;2880,5;0
PALMEIRA DOS INDIOS;17/11/2023;1300;31,8;32,4;29,7;51;58;49;981,5;981,9;981,4;5,3;63;11,4;3414,1;0
PALMEIRA DOS INDIOS;17/11/2023;1400;32,6;33,5;31,4;48;52;46;980,6;981,5;980,6;4,9;63;10,4;3695,5;0
PALMEIRA DOS INDIOS;17/11/2023;1500;33,4;34,1;32,3;45;49;43;979,5;980,6;979,5;4,7;58;11,2;3676,5;0
PALMEIRA DOS INDIOS;17/11/2023;1600;34,8;35,1;33,3;42;47;41;978,7;979,6;978,7;4,6;69;9,5;3425,2;0
PALMEIRA DOS INDIOS;17/11/2023;1700;35,6;35,6;34,1;41;43;40;977,8;978,7;977,8;3,4;69;10;2956,5;0
PALMEIRA DOS INDIOS;17/11/2023;1800;35,1;35,8;34,5;42;42;39;977,4;977,8;977,4;4,3;68;8,3;2276,7;0
PALMEIRA DOS INDIOS;17/11/2023;1900;34,1;35,5;33,9;44;45;40;977,5;977,5;977,3;4,2;58;9,4;1451,8;0
PALMEIRA DOS INDIOS;17/11/2023;2000;31,8;34,1;31,8;51;51;44;977,8;977,8;977,4;5,5;136;9,7;531,4;0
PALMEIRA DOS INDIOS;17/11/2023;2100;28;31,8;28;76;76;51;978,6;978,6;977,7;4,5;142;9,9;28,9;0
PALMEIRA DOS INDIOS;17/11/2023;2200;26,4;28;26,4;80;80;76;979,8;979,8;978,6;4,4;138;9,6;;0
PALMEIRA DOS INDIOS;17/11/2023;2300;25,3;26,4;25,3;82;82;80;980,5;980,5;979,8;4,3;105;7,6;;0
PALMEIRA DOS INDIOS;18/11/2023;0;24,6;25,3;24,6;85;85;82;981;981,2;980,5;6,1;76;11,6;;0
PALMEIRA DOS INDIOS;18/11/2023;100;24,1;24,6;24,1;86;86;85;981,2;981,3;981;5,7;71;11,6;;0
PALMEIRA DOS INDIOS;18/11/2023;200;23,8;24,1;23,7;87;87;86;980,9;981,3;980,9;5,3;80;9,9;;0
PALMEIRA DOS INDIOS;18/11/2023;300;23,5;24;23,5;86;87;85;980,4;981;980,4;3,4;111;9,2;;0
PALMEIRA DOS INDIOS;18/11/2023;400;23,3;23,5;23,2;87;88;86;979,9;980,4;979,8;3;70;6,7;;0
PALMEIRA DOS INDIOS;18/11/2023;500;23,2;23,3;23,2;89;89;87;979,9;979,9;979,8;3,4;48;7,6;;0
PALMEIRA DOS INDIOS;18/11/2023;600;23;23,3;23;91;91;89;980,2;980,2;979,8;3,4;102;7,8;;0
PALMEIRA DOS INDIOS;18/11/2023;700;22,9;23,1;22,8;91;92;91;980,6;980,6;980,1;2;98;6,8;;0
PALMEIRA DOS INDIOS;18/11/2023;800;22,6;22,9;22,5;92;92;91;981,2;981,2;980,6;2,7;106;4,7;;0
PALMEIRA DOS INDIOS;18/11/2023;900;24,6;24,6;22,5;83;92;83;982;982;981,2;1,7;102;4,9;300,9;0
PALMEIRA DOS INDIOS;18/11/2023;1000;;;;;;;;;;;;;;
PALMEIRA DOS INDIOS;18/11/2023;1100;28,5;28,9;26,6;65;75;64;982,5;982,6;982,3;4,5;55;10,8;2080,6;0
PALMEIRA DOS INDIOS;18/11/2023;1200;29,5;29,9;28,2;60;65;58;982,7;982,8;982,5;5,8;50;10,4;2893,8;0
PALMEIRA DOS INDIOS;18/11/2023;1300;31,2;31,4;29,3;53;61;53;982,3;982,7;982,3;4,2;59;10;3229,1;0
PALMEIRA DOS INDIOS;18/11/2023;1400;33;33;31,1;49;53;48;981,5;982,3;981,5;3;49;8,3;3759,9;0
PALMEIRA DOS INDIOS;18/11/2023;1500;33;34,2;32,3;48;49;44;980,7;981,5;980,7;3,3;46;9;3472,7;0
PALMEIRA DOS INDIOS;18/11/2023;1600;;;;;;;;;;;;;;
PALMEIRA DOS INDIOS;18/11/2023;1700;34,8;35,4;32,9;41;46;41;978,8;979,7;978,8;2,2;62;8;2439;0
PALMEIRA DOS INDIOS;18/11/2023;1800;34,3;34,9;32,9;44;47;41;978,3;978,8;978,3;3,5;71;8,7;2215,7;0
PALMEIRA DOS INDIOS;18/11/2023;1900;33;34,3;32,9;48;48;44;978,5;978,5;978,3;4,1;67;9,6;1385,7;0
PALMEIRA DOS INDIOS;18/11/2023;2000;30,6;33,1;30,6;62;62;48;978,9;979;978,5;5,2;91;8,9;548,6;0
PALMEIRA DOS INDIOS;18/11/2023;2100;28,4;30,5;28,4;71;71;62;979,6;979,6;978,9;3,9;72;8,6;29,1;0
PALMEIRA DOS INDIOS;18/11/2023;2200;26,9;28,3;26,9;77;77;71;980,6;980,6;979,6;3,5;70;6,8;;0
PALMEIRA DOS INDIOS;18/11/2023;2300;25,8;26,9;25,8;82;82;77;981,4;981,4;980,6;3,5;39;6,5;;0
PALMEIRA DOS INDIOS;19/11/2023;0;24,9;25,8;24,9;87;87;82;982;982;981,4;3,5;191;6,5;;0
PALMEIRA DOS INDIOS;19/11/2023;100;24,4;24,9;24,4;90;90;87;982,4;982,4;982;3,1;138;6,7;;0
PALMEIRA DOS INDIOS;19/11/2023;200;24,1;24,4;24,1;89;90;89;982;982,4;981,9;4,7;70;8,3;;0
PALMEIRA DOS INDIOS;19/11/2023;300;23,8;24,1;23,7;90;91;89;981,2;982;981,1;4,7;72;9,8;;0
PALMEIRA DOS INDIOS;19/11/2023;400;23,7;23,8;23,5;88;91;88;980,5;981,2;980,5;4,5;63;9;;0
PALMEIRA DOS INDIOS;19/11/2023;500;23,5;23,8;23,5;88;88;87;980,5;980,6;980,4;2,6;62;10,3;;0
PALMEIRA DOS INDIOS;19/11/2023;600;23,2;23,5;23,2;89;90;88;980,5;980,5;980,4;2,5;64;5,6;;0
PALMEIRA DOS INDIOS;19/11/2023;700;23,1;23,3;23;89;90;88;980,5;980,5;980,3;1,9;157;5,5;;0
PALMEIRA DOS INDIOS;19/11/2023;800;23;23,3;22,8;91;91;88;980,7;980,7;980,4;2,3;65;5,3;;0
PALMEIRA DOS INDIOS;19/11/2023;900;24,3;24,3;23;85;91;85;981,4;981,4;980,6;2,5;46;6,4;301;0
PALMEIRA DOS INDIOS;19/11/2023;1000;27;27;24,3;72;85;72;982,1;982,1;981,4;3,8;68;8,3;1168,1;0
PALMEIRA DOS INDIOS;19/11/2023;1100;28,2;28,9;26,9;68;72;66;982,4;982,4;982;3,5;62;7,9;2068,5;0
PALMEIRA DOS INDIOS;19/11/2023;1200;30,3;30,4;28,2;57;68;57;982;982,4;982;3,1;63;7,1;2791,9;0
PALMEIRA DOS INDIOS;19/11/2023;1300;31,8;31,9;29,8;51;60;49;981,3;982;981,3;3,6;67;6,9;3381,5;0
PALMEIRA DOS INDIOS;19/11/2023;1400;33,4;33,9;31,7;46;51;44;980,6;981,3;980,6;2,2;59;6,9;3686,3;0
PALMEIRA DOS INDIOS;19/11/2023;1500;34,2;35;33,2;42;47;40;979,9;980,6;979,9;2;59;9,3;3678,7;0
PALMEIRA DOS INDIOS;19/11/2023;1600;34,3;35,8;34,1;42;42;39;979;979,9;979;2,9;70;7,8;3451,1;0
PALMEIRA DOS INDIOS;19/11/2023;1700;36;36,5;34,3;38;42;37;978,4;979;978,4;2,5;189;8,4;2889,2;0
PALMEIRA DOS INDIOS;19/11/2023;1800;34,1;36,4;34,1;50;50;36;978,2;978,4;978,1;4,4;65;9;1931,9;0
PALMEIRA DOS INDIOS;19/11/2023;1900;32,4;34,5;32,4;58;58;49;978,6;978,6;978,2;4,2;135;10,8;1529,7;0
PALMEIRA DOS INDIOS;19/11/2023;2000;30;32,6;30;68;68;58;978,9;978,9;978,6;4,7;142;8,8;545,7;0
PALMEIRA DOS INDIOS;19/11/2023;2100;27,9;30;27,9;77;77;68;979,4;979,4;978,9;3,8;141;9;30,3;0
PALMEIRA DOS INDIOS;19/11/2023;2200;26,5;27,9;26,5;84;84;77;979,9;979,9;979,5;5;84;8,6;;0
PALMEIRA DOS INDIOS;19/11/2023;2300;25,7;26,5;25,7;88;88;84;980,4;980,5;979,9;4,2;135;8,2;;0
PALMEIRA DOS INDIOS;20/11/2023;0;25;25,7;25;90;90;88;980,6;980,7;980,4;3,6;135;8,2;;0
PALMEIRA DOS INDIOS;20/11/2023;100;25;25;24,8;89;91;89;980,3;980,6;980,2;5,6;67;10;;0
PALMEIRA DOS INDIOS;20/11/2023;200;24,8;25;24,8;88;89;88;979,7;980,3;979,7;4,4;79;10,1;;0
PALMEIRA DOS INDIOS;20/11/2023;300;24,4;24,8;24,4;90;90;88;979,1;979,7;979,1;3,6;58;8,3;;0
PALMEIRA DOS INDIOS;20/11/2023;400;24;24,4;24;90;91;90;978,6;979,1;978,6;2,4;69;7,6;;0
PALMEIRA DOS INDIOS;20/11/2023;500;24;24,1;23,9;89;91;89;978,3;978,6;978,3;0,8;122;4,1;;0
PALMEIRA DOS INDIOS;20/11/2023;600;23,6;24,1;23,6;91;91;89;978,5;978,6;978,3;1,7;151;3,2;;0
PALMEIRA DOS INDIOS;20/11/2023;700;23,2;23,7;23,1;93;94;91;979,4;979,4;978,5;1,5;119;4;;0
PALMEIRA DOS INDIOS;20/11/2023;800;23,1;23,3;23;95;95;93;980;980;979,4;1,7;153;3,8;;0
PALMEIRA DOS INDIOS;20/11/2023;900;24,7;24,7;23,1;89;95;89;980,8;980,9;980;1,9;149;3,9;282;0
PALMEIRA DOS INDIOS;20/11/2023;1000;27,3;27,4;24,7;75;89;75;981,5;981,5;980,8;2,9;36;6,2;1101,9;0
PALMEIRA DOS INDIOS;20/11/2023;1100;29,4;29,4;27,2;68;75;67;981,7;981,7;981,5;3,3;61;6,2;2017,7;0
PALMEIRA DOS INDIOS;20/11/2023;1200;31,7;32,4;29,2;55;68;55;981,5;981,7;981,5;1,6;89;5,7;2454,5;0
PALMEIRA DOS INDIOS;20/11/2023;1300;32;32;30,2;53;58;53;981,1;981,5;981,1;0,7;114;3,4;1456;0
PALMEIRA DOS INDIOS;20/11/2023;1400;32,6;33,3;31;47;55;46;980,6;981,1;980,6;1,6;96;3,5;2070;0
PALMEIRA DOS INDIOS;20/11/2023;1500;33,5;35,1;32,4;46;48;42;979,6;980,6;979,6;2,3;96;5,5;2415,6;0
PALMEIRA DOS INDIOS;20/11/2023;1600;34,6;35;33,2;42;47;41;978,6;979,6;978,6;2,3;81;8,2;3140,9;0
PALMEIRA DOS INDIOS;20/11/2023;1700;35,6;35,8;33,4;41;45;41;977,7;978,6;977,7;1,8;85;6,1;2643,9;0
PALMEIRA DOS INDIOS;20/11/2023;1800;32,9;36;32,7;58;58;39;977,7;977,8;977,6;5,3;134;10;2269,3;0
PALMEIRA DOS INDIOS;20/11/2023;1900;30,7;33;30,7;66;66;57;977,9;977,9;977,6;5,9;133;9,8;1414,4;0
PALMEIRA DOS INDIOS;20/11/2023;2000;28,6;30,7;28,6;74;74;66;978,8;978,8;977,9;5,3;141;10,1;473,1;0
